customer_id,account_balance,credit_limit,monthly_spending,credit_score,account_type,risk_category,years_with_bank,monthly_income,loan_amount,payment_history_score,utilization_ratio,debt_to_income,risk_score,profit_margin
848,118533.42,16403.155546003672,2783.99,600,Investment,High,5,7559.7,74823.88,0.694265574003021,0.17,0.825,5.2,174.21
849,1145.26,24087.22704770792,1490.5,600,Savings,Medium,18,9748.83,90305.07,0.9328636185533968,0.062,0.772,0.42,30.96
850,1344.13,41260.20798781311,1968.55,600,Savings,Low,16,3165.48,13972.06,0.8622111701346575,0.048,0.368,0.66,40.72
851,1170.62,23503.994661487483,4497.66,850,Checking,Medium,4,6385.67,9612.59,0.7019055026237496,0.191,0.125,5.69,91.12
852,1295.67,18532.115000946647,3399.02,400,Credit,High,12,3166.11,42457.26,0.6073722512041787,0.183,1.117,7.19,69.28
853,1145.87,25216.409915264696,3979.46,700,Credit,Low,7,14500.07,93367.89,0.6779841954161183,0.158,0.537,5.09,80.74
854,17739.07,41584.2133694237,2380.86,500,Checking,Low,14,12494.4,54238.66,0.6420520746137165,0.057,0.362,2.04,65.36
855,25103.34,17425.194321172763,3225.19,850,Checking,Low,12,7975.23,52745.65,0.5880446439719269,0.185,0.551,7.62,89.61
856,1266.33,9514.318063651446,1392.24,700,Credit,High,3,4906.83,14112.61,0.8716664567828283,0.146,0.24,1.87,29.11
857,855.31,35888.68699620826,3586.21,700,Savings,High,5,14134.92,78.95,0.6260349434250858,0.1,0.0,3.74,72.58
858,6045.83,41472.93242269601,2252.49,800,Savings,High,17,6479.76,81014.01,0.7270837350838819,0.054,1.042,1.47,51.1
859,1302.01,5931.236447653133,2324.22,600,Credit,Low,10,4092.8,8757.46,0.6929297234180545,0.392,0.178,12.04,47.79
860,7703.25,12753.83152504129,3316.75,400,Savings,High,10,9321.14,63384.98,0.9910386893178154,0.26,0.567,0.23,74.04
861,4041.55,7956.627498288701,4694.15,800,Checking,Medium,11,14269.06,91461.65,0.6955461220741103,0.59,0.534,17.96,97.92
862,306.86,18049.129167526164,507.23,300,Savings,High,17,2049.79,20865.19,0.5399912413983774,0.028,0.848,1.29,10.45
863,30371.43,23067.19796636522,4158.77,850,Savings,Low,5,5095.62,66527.28,0.544912876286042,0.18,1.088,8.19,113.55
864,44082.43,37692.49051120202,1603.44,850,Investment,Medium,13,14199.82,7869.86,0.7953768606765323,0.043,0.046,0.88,76.15
865,1188.94,32906.23165920203,2330.81,400,Investment,High,10,4224.12,60375.51,0.7996817758691328,0.071,1.191,1.42,47.81
866,1666.44,31425.499806443127,305.18,700,Investment,Medium,9,3472.16,16393.17,0.7093794952413275,0.01,0.393,0.29,7.77
867,4577.0,18266.372383873066,1645.02,850,Savings,Medium,17,9412.43,73595.36,0.7159218461560148,0.09,0.652,2.56,37.48
868,4923.06,42230.93010115324,2612.63,400,Credit,Low,1,13203.97,30123.13,0.5269662914204356,0.062,0.19,2.93,57.18
869,8004.96,24093.071202510062,469.65,850,Checking,Medium,4,8202.43,46339.1,0.7582732551946312,0.019,0.471,0.46,17.4
870,60797.67,48976.14196274257,2557.26,850,Savings,Medium,4,14929.34,59943.05,0.7523697376901759,0.052,0.335,1.29,111.94
871,2286.05,32072.964776491106,4650.13,600,Credit,Low,18,10829.23,17127.34,0.5747746592784723,0.145,0.132,6.17,95.29
872,900.14,7186.972336660634,705.89,300,Savings,Low,9,2962.97,74163.78,0.5519196930554637,0.098,2.0,4.39,15.02
873,376.54,34132.700541696264,3869.32,600,Checking,Low,18,14906.82,30264.03,0.5617862452997453,0.113,0.169,4.95,77.76
874,995.86,16930.09675615325,2166.42,300,Savings,Medium,14,7302.63,66237.19,0.5505141232456292,0.128,0.756,5.75,44.32
875,2836.45,34630.03263761877,3344.83,850,Checking,Medium,15,5736.23,15828.31,0.8048540977683799,0.097,0.23,1.89,69.73
876,43995.24,4412.416259957881,1449.14,800,Savings,Medium,6,9252.43,68811.77,0.5982413262014593,0.328,0.62,13.18,72.98
877,1371.39,9569.19042162201,965.56,700,Checking,Low,10,5956.0,12818.81,0.6257150760937318,0.101,0.179,3.78,20.68
878,4170.04,42931.12568638353,970.22,850,Savings,High,15,3123.95,42535.65,0.5867860720757199,0.023,1.135,0.95,23.57
879,2908.42,12131.79829415223,538.36,300,Checking,Medium,4,2018.57,24720.61,0.9789176522242515,0.044,1.021,0.09,13.68
880,17722.49,42015.01513690406,1091.1,300,Investment,High,18,7844.58,74837.52,0.9273087315759176,0.026,0.795,0.19,39.54
881,131979.07,14684.528334266111,3388.25,300,Savings,Low,18,12879.22,26203.5,0.6152474186757604,0.231,0.17,8.89,199.74
882,1344.39,32501.213592876677,4432.11,850,Savings,Medium,17,9440.1,88171.73,0.663783146961063,0.136,0.778,4.57,89.99
883,1430.59,35013.37810198172,4107.8,400,Credit,High,12,14989.69,89182.02,0.6049464211524986,0.117,0.496,4.62,83.59
884,14274.66,26120.082904107592,3488.64,800,Credit,Medium,7,5729.01,19644.13,0.7459379797304119,0.134,0.286,3.4,84.05
885,8290.27,15960.223158139834,730.07,400,Checking,Medium,16,5645.92,61384.59,0.5098052662371269,0.046,0.906,2.25,22.89
886,47574.92,11419.57444218371,1588.1,700,Savings,Medium,11,4076.74,8771.76,0.8356840044483979,0.139,0.179,2.28,79.34
887,7157.33,2626.278373558885,1687.07,850,Checking,High,14,4132.83,39153.71,0.7615790749088208,0.642,0.789,15.31,40.9
888,1738.99,15893.373660795467,1399.79,300,Investment,Low,3,5707.43,71332.17,0.9493194641505516,0.088,1.042,0.45,29.73
889,7229.91,33004.97673603287,2672.03,800,Credit,Medium,19,12306.92,65942.32,0.5821963421642071,0.081,0.447,3.38,60.67
890,15725.76,46976.93610397565,2770.66,800,Checking,Low,18,13774.84,62470.07,0.9020546230305658,0.059,0.378,0.58,71.14
891,10205.92,43689.01963088955,1913.05,500,Checking,Low,10,14676.13,28254.09,0.8959805072333579,0.044,0.16,0.46,48.47
892,6379.92,38537.17405022983,1898.19,700,Credit,High,6,5019.77,37802.49,0.5635905946084434,0.049,0.628,2.14,44.34
893,14764.96,39633.91981941163,4177.07,800,Savings,High,13,13456.87,10294.61,0.6992796120720638,0.105,0.064,3.16,98.31
894,17222.01,33584.260270323764,3988.61,850,Checking,Low,10,6267.32,71902.28,0.5850763205722584,0.119,0.956,4.94,96.99
895,23700.19,13754.056020734148,1677.42,300,Credit,Medium,18,3466.93,50388.88,0.6273602502287745,0.122,1.211,4.55,57.25
896,7887.74,45452.556504585664,4586.18,300,Savings,High,16,13310.32,70876.56,0.6316230874152722,0.101,0.444,3.72,99.61
897,2320.0,33865.88328338587,4773.51,800,Investment,Medium,6,10269.37,24894.35,0.7781181970128863,0.141,0.202,3.13,97.79
898,3714.76,28461.59091804156,1768.36,400,Credit,Medium,13,4141.5,32443.82,0.7057054658802328,0.062,0.653,1.82,39.08
899,18210.68,6438.483991460573,1901.24,700,Checking,Medium,4,7587.81,33421.53,0.9738664020031527,0.295,0.367,0.77,56.24
900,875.33,22905.721646514845,2627.04,300,Investment,Low,14,5734.35,2574.24,0.5631850709735026,0.115,0.037,5.02,53.42
901,5182.33,23557.55528889439,4717.38,800,Savings,Medium,1,11578.33,34104.79,0.9868460674250994,0.2,0.245,0.26,99.53
902,1652.41,43363.61686661083,4406.33,300,Savings,Low,5,7894.41,80330.46,0.615319320107132,0.102,0.848,3.92,89.78
903,3112.3,27785.762789201635,692.33,800,Credit,Low,8,14860.64,89729.85,0.8864369681909265,0.025,0.503,0.28,16.96
904,20285.83,19639.626899550072,2085.11,700,Credit,Medium,12,2711.68,51821.83,0.6694849630864107,0.106,1.593,3.5,61.99
905,3970.51,48863.216097022305,2856.18,800,Credit,Medium,2,6615.2,45550.17,0.571540697708657,0.058,0.574,2.49,61.09
906,3196.0,6425.309072989468,2615.04,500,Savings,Medium,12,8264.7,3082.46,0.9289445926231199,0.407,0.031,2.89,55.5
907,387.69,21704.872987285285,1130.54,800,Investment,Medium,5,8540.74,87920.43,0.6544304496182316,0.052,0.858,1.8,23.0
908,9130.54,3059.209083398859,4322.32,800,Savings,Low,5,6107.17,1301.02,0.8294277021134211,1.0,0.018,17.06,95.58
909,7849.67,37255.301917579585,3449.32,850,Checking,Medium,13,11480.12,94475.01,0.7832218425433133,0.093,0.686,2.02,76.84
910,76487.46,45985.75105775838,4221.96,700,Savings,Medium,9,13371.71,48921.62,0.7358781546954372,0.092,0.305,2.43,160.93
911,1878.69,14721.829147973982,4322.07,850,Checking,Low,10,14203.35,34193.45,0.7479097363242695,0.294,0.201,7.41,88.32
912,4141.14,43058.74216315692,3792.11,800,Investment,High,1,12466.21,92421.84,0.8661189570461438,0.088,0.618,1.18,79.98
913,4333.26,15318.69329263299,2308.21,700,Credit,High,3,13057.54,2439.1,0.5438864570617203,0.151,0.016,6.89,50.5
914,31766.89,45627.737920551845,3130.62,500,Credit,Low,18,9157.09,58142.49,0.8340903309789526,0.069,0.529,1.14,94.38
915,2583.9,37944.13327624241,969.75,700,Savings,High,12,12736.55,54893.25,0.9479060506992893,0.026,0.359,0.14,21.98
916,4530.25,40440.432065230496,3433.5,300,Credit,Low,3,5945.55,21932.04,0.5288940985099321,0.085,0.307,4.0,73.2
917,7419.34,1882.3212244222705,1060.42,850,Investment,Medium,9,7180.22,42888.74,0.5703266696168334,0.563,0.498,24.19,28.63
918,3943.85,48177.70749662727,3530.96,700,Credit,Medium,2,6119.87,65226.4,0.8583159683510158,0.073,0.888,1.03,74.56
919,1525.92,36606.87861144584,1302.07,500,Savings,High,3,8076.04,72713.12,0.7186408241223088,0.036,0.75,1.01,27.57
920,3988.36,15932.803673920533,764.25,600,Investment,Medium,14,5712.54,71.69,0.7017743104068441,0.048,0.001,1.43,19.27
921,14919.85,41640.3385780835,993.37,800,Checking,High,4,14500.95,93685.34,0.568483317272118,0.024,0.538,1.04,34.79
922,639.21,14794.538722331568,209.56,700,Savings,High,19,6066.98,16452.54,0.7533850203588941,0.014,0.226,0.35,4.83
923,3638.96,43764.93813874027,3649.95,800,Checking,Medium,13,3274.58,23358.04,0.5632726555981886,0.083,0.594,3.62,76.64
924,1042.96,6516.439130184914,3715.53,400,Investment,Medium,7,8848.62,26347.34,0.7383102281552703,0.57,0.248,14.92,75.35
925,17900.25,35480.61289557899,2671.68,300,Savings,High,12,2742.29,3782.01,0.8818076494808283,0.075,0.115,0.89,71.33
926,303.45,27494.225355600607,974.54,850,Savings,Medium,3,3437.06,12305.21,0.6291321789435818,0.035,0.298,1.3,19.79
927,1288.99,5730.1890395765995,601.06,300,Investment,Low,9,4852.06,98634.99,0.7403930840898636,0.105,1.694,2.73,13.31
928,5249.13,12852.79758468311,291.82,400,Credit,Medium,2,8036.55,31521.67,0.9960079846984178,0.023,0.327,0.01,11.09
929,31203.52,1607.7977775884247,995.59,400,Savings,Medium,9,7632.26,11530.11,0.8433252116770187,0.619,0.126,9.7,51.12
930,2700.99,23969.630307760784,4476.11,850,Savings,Low,12,12395.99,10699.13,0.9206783856525993,0.187,0.072,1.48,92.22
931,1296.21,15761.997777240018,1359.38,700,Checking,Medium,12,11613.17,71946.0,0.7074238032802729,0.086,0.516,2.52,28.48
932,50097.96,30319.51673059018,1900.5,400,Credit,Medium,15,7542.14,85456.87,0.8839304615629276,0.063,0.944,0.73,88.11
933,339.67,15564.652577722241,705.66,600,Checking,High,2,6338.15,25695.23,0.5202545864706609,0.045,0.338,2.16,14.45
934,110.14,15696.03646384225,1267.33,800,Checking,Medium,18,6114.09,2090.95,0.5614555912711225,0.081,0.028,3.55,25.46
935,5767.66,37416.46673784857,2692.28,800,Credit,Medium,13,12061.94,22309.0,0.6015352964600311,0.072,0.154,2.87,59.61
936,1403.77,3358.998962939319,3117.21,500,Credit,Low,14,2676.94,5651.57,0.7009759623076097,0.928,0.176,27.75,63.75
937,644.29,45241.85476440738,1377.69,400,Investment,High,5,2166.68,10339.49,0.9228724391628815,0.03,0.398,0.23,28.2
938,8625.99,42760.92984516789,477.11,400,Credit,High,10,12342.08,43150.81,0.6731330253939652,0.011,0.291,0.36,18.17
939,4297.12,33722.429478093916,2076.96,600,Savings,High,12,8202.9,22991.84,0.8273105967577314,0.062,0.234,1.07,45.84
940,1279.06,30067.856935261832,1324.18,300,Credit,Medium,10,3701.45,51594.59,0.8546571474017417,0.044,1.162,0.64,27.76
941,436.83,44722.822408842956,1253.86,300,Investment,High,11,5062.36,25349.38,0.7930911770441706,0.028,0.417,0.58,25.51
942,11033.44,10081.178796907008,4807.34,800,Investment,Low,2,14122.55,94053.73,0.6786209840850681,0.477,0.555,15.33,107.18
943,7905.4,4869.488947350602,3158.24,800,Investment,High,5,13173.54,90594.4,0.7885266708567722,0.649,0.573,13.72,71.07
944,2568.91,12735.998325567367,2873.02,700,Credit,Low,7,11227.21,56680.61,0.6711327963948731,0.226,0.421,7.43,60.03
945,47569.9,39934.335656309326,2195.72,850,Credit,High,6,8268.93,35442.4,0.541936869276006,0.055,0.357,2.52,91.48
946,598.77,2698.8430695976826,2258.93,600,Checking,High,3,8764.21,38114.69,0.9964019890930071,0.837,0.362,0.3,45.78
947,302.39,29557.53491909099,2796.34,850,Checking,Low,13,14678.18,41185.23,0.5635912268162555,0.095,0.234,4.15,56.23
948,1055.89,49776.43829337419,3542.86,850,Savings,High,3,14555.02,72757.93,0.5361741919180287,0.071,0.417,3.29,71.91
949,2783.94,42929.108598039435,3570.3,500,Checking,High,6,4798.5,45163.9,0.939265374603578,0.083,0.784,0.5,74.19
950,4294.15,26550.838763135882,1024.13,850,Savings,High,11,12544.36,85672.99,0.6509173304464475,0.039,0.569,1.36,24.78
951,2075.89,4118.404555045475,2600.54,500,Investment,Medium,17,4564.15,94409.48,0.8251484870367538,0.631,1.724,11.03,54.09
952,5054.75,41737.30220489978,2177.4,850,Checking,Low,10,4775.99,33594.62,0.6645028648311164,0.052,0.586,1.74,48.6
953,456.09,30349.946900683317,4378.53,600,Credit,High,12,10789.21,56069.45,0.6957271353972356,0.144,0.433,4.38,88.03
954,25994.67,6631.716855918775,3230.81,500,Checking,Low,17,7265.01,9505.65,0.6310564860083983,0.487,0.109,17.97,90.61
955,2635.36,5599.006956344454,2756.02,300,Savings,Low,4,14110.08,20046.9,0.6715220028965051,0.492,0.118,16.16,57.76
956,15929.75,45571.714152393026,753.89,500,Checking,Low,2,3157.13,41346.58,0.7053502002932716,0.017,1.091,0.5,31.01
957,4984.5,33790.812883965846,3107.06,500,Investment,High,11,8649.83,20620.27,0.8602080345461715,0.092,0.199,1.29,67.13
958,5914.31,41635.05316652102,762.58,600,Credit,High,7,13940.78,87656.05,0.7557680971173959,0.018,0.524,0.44,21.17
959,7006.9,44069.9661138311,1818.59,600,Savings,Low,2,13753.48,15828.63,0.9717826085784884,0.041,0.096,0.12,43.38
960,5834.61,29016.845250367787,885.64,500,Credit,Medium,18,4034.88,45566.08,0.5209401969193878,0.031,0.941,1.49,23.55
961,7817.22,26354.871235997023,3521.95,400,Credit,Low,4,6766.29,60569.92,0.751534161316014,0.134,0.746,3.33,78.26
962,21888.77,22090.94310572852,1190.01,600,Savings,Medium,8,10048.58,69186.39,0.792112394415859,0.054,0.574,1.12,45.69
963,4002.93,16530.382801764845,2080.92,700,Credit,Low,14,4072.13,38306.94,0.960098493037137,0.126,0.784,0.5,45.62
964,8634.37,22295.202082076878,4499.24,700,Credit,Low,12,14584.29,86909.91,0.5245792618107138,0.202,0.497,9.6,98.62
965,2605.54,38920.103130777665,1180.72,300,Checking,Low,18,13891.74,56831.92,0.786749792467608,0.03,0.341,0.64,26.22
966,25852.84,30494.248119741445,2637.46,850,Credit,High,11,4170.35,43950.78,0.9268149642639785,0.086,0.878,0.63,78.6
967,1080.75,44733.641207787456,2212.5,500,Credit,Medium,8,3575.02,6724.06,0.6209638640596182,0.049,0.157,1.86,45.33
968,44418.47,22725.6207045802,287.0,400,Credit,Medium,2,3110.31,46468.95,0.9381461742619688,0.013,1.245,0.08,50.16
969,2806.7,30747.389357218948,4005.24,300,Credit,Low,15,13822.77,82073.58,0.5095217046371459,0.13,0.495,6.38,82.91
970,348.57,31934.07010150745,531.42,500,Savings,High,9,4517.11,61454.1,0.8662273145668649,0.017,1.134,0.23,10.98
971,3612.5,29993.160953009952,2476.42,600,Investment,High,19,7411.7,83216.25,0.9665566105843265,0.083,0.936,0.28,53.14
972,1073.22,35429.0548811903,2891.26,700,Checking,Medium,8,7835.07,49401.17,0.8285988308200312,0.082,0.525,1.41,58.9
973,10519.28,12634.239950365507,3216.45,800,Credit,High,19,9787.14,11846.17,0.719514621990224,0.255,0.101,7.15,74.85
974,1119.98,26105.825099743743,3505.43,400,Credit,Medium,5,2932.56,1363.98,0.522440508236359,0.134,0.039,6.4,71.23
975,1526.49,6107.015337609036,1415.71,800,Savings,Medium,11,4947.86,30321.95,0.9600569066613144,0.232,0.511,0.93,29.84
976,175.16,19841.055054595814,247.9,700,Investment,Medium,15,14109.38,69799.05,0.7351481113457874,0.012,0.412,0.32,5.13
977,1512.53,24895.686362441957,3672.53,850,Credit,High,8,13809.33,79025.99,0.514498372167974,0.148,0.477,7.19,74.96
978,78.59,32958.98871772815,2771.15,850,Savings,Medium,19,12156.78,29575.28,0.8449105356643809,0.084,0.203,1.3,55.5
979,277.04,47576.02157672397,4213.36,800,Checking,Medium,8,2252.22,49565.39,0.7409186267881291,0.089,1.834,2.31,84.54
980,9326.56,30431.90226086944,4142.66,600,Checking,Low,19,6251.09,42111.89,0.5621726587212054,0.136,0.561,5.95,92.18
981,9688.55,37436.10189265143,4247.97,500,Credit,Medium,18,10163.46,41052.28,0.6071359046551298,0.113,0.337,4.44,94.65
982,5643.09,25807.036915264936,2528.45,600,Credit,Medium,10,5577.47,23134.87,0.5322453402279231,0.098,0.346,4.58,56.21
983,698.92,32071.097537440233,1801.42,800,Investment,Low,7,13824.63,13637.11,0.7871467698542868,0.056,0.082,1.19,36.73
984,2775.07,4475.678590554898,3999.48,600,Investment,Low,9,10240.56,19668.86,0.8110147396260046,0.894,0.16,16.9,82.76
985,2964.89,13465.187461250502,2366.21,700,Credit,High,1,2934.79,5533.24,0.7528711491777222,0.176,0.157,4.35,50.29
986,524.5,18730.801567051796,1080.52,400,Savings,Medium,19,13817.07,19813.07,0.9085510665013075,0.058,0.119,0.53,22.13
987,28427.08,24152.174395319165,4303.88,600,Investment,High,5,14450.97,920.09,0.9305044106540068,0.178,0.005,1.24,114.5
988,11114.92,3236.788529616803,4436.29,700,Credit,High,19,3010.26,62725.84,0.8078121983415634,1.0,1.736,19.22,99.84
989,2139.98,7861.180780112567,2438.29,400,Investment,Low,1,8920.68,31637.54,0.5063782398537153,0.31,0.296,15.3,50.91
990,3103.63,14563.901081773984,563.36,850,Credit,High,15,5943.74,97314.47,0.8476148278738678,0.039,1.364,0.59,14.37
991,4074.79,48605.10185415148,2061.57,500,Checking,Medium,16,7106.91,19371.71,0.7089996084601757,0.042,0.227,1.22,45.31
992,139.41,17236.003348049486,4056.98,800,Credit,Low,7,4335.47,34582.86,0.7827787416131935,0.235,0.665,5.1,81.28
993,2057.47,24620.011847492045,4528.52,850,Checking,Medium,12,9514.94,35784.12,0.8245403010094422,0.184,0.313,3.23,92.63
994,1071.72,10608.787924181253,1176.67,500,Investment,Medium,8,14453.73,845.15,0.6751183071635384,0.111,0.005,3.61,24.61
995,663.53,30928.223482712645,521.47,850,Credit,Low,5,8539.94,83920.8,0.9585492525858972,0.017,0.819,0.07,11.09
996,1955.4,14753.477560282741,4411.28,300,Investment,Medium,10,3077.89,3199.45,0.5669874333748905,0.299,0.087,12.95,90.18
997,44202.2,11142.636343482913,2069.14,850,Checking,Low,5,10060.02,94017.98,0.8357559036405187,0.186,0.779,3.05,85.58
998,7795.21,26312.058793852975,2800.45,700,Credit,Medium,17,6422.9,89207.44,0.5021797899782903,0.106,1.157,5.28,63.8
999,1265.51,1269.7841588606202,4846.72,400,Investment,Low,5,13127.03,53552.19,0.9623255527025905,1.0,0.34,3.77,98.2
1000,7036.56,1375.537599812041,519.51,850,Checking,High,15,7650.82,54359.56,0.5562520666190458,0.378,0.592,16.77,17.43
